"ensembl_id","hgnc_symbol","GSM5144785","GSM5144786","GSM5144787","GSM5144788","GSM5144789","GSM5144790","GSM5144791","GSM5144792","GSM5144793","GSM5144794","GSM5144795","GSM5144796","GSM5144797","GSM5144798","GSM5144799","GSM5144800"
"ENST00000001146.6",NA,33.7886166311572,129.158743025972,0,51.600469198553,0,0,1.90439177665549e-08,93.2321868383996,0,34.1324287703072,0,19.3123453931937,30.877795362848,0,0,89.6118949927996
"ENST00000002165.10",NA,1198.86176396658,956.004281751954,748.312148626194,797.805505813909,926.65756464764,864.988660473303,856.519273364257,859.109258351218,668.639800436777,780.45934133716,918.940473617458,793.994790724945,754.615537457435,813.429420439341,827.950546279429,818.596198518769
"ENST00000002501.10",NA,958.469225613066,1422.80747236748,1612.25263614804,636.134977649926,1116.50667794594,1271.56659142655,1231.46133235433,969.619992142437,951.034237355996,206.4568913196,883.739863099005,367.304464914605,965.572271068107,487.714513779215,841.33883701054,801.18296241192
"ENST00000003084.10",NA,31.8171587719519,17.5698782527119,41.8611111032786,37.9441333218174,35.2694965448739,50.8517847738639,0,46.677926593626,8.96673092607952,32.6744766828164,41.5058303366151,67.5735361921286,26.3505539192168,68.1336309195165,4.22235245214176,29.0027069801335
"ENST00000005180.8",NA,2.56498785366233,5.1934957737643,4.35284693224996,0,5.88101977000725,1.256329189948,8.80322777067651,0,5.53302292782448,15.1749605858747,2.16479834986085,5.1073908184005,0,1.88132342640793,6.27143888704696,3.90732766186892
"ENST00000005259.8",NA,504.606519452033,368.356017623343,451.277188194244,342.235462705047,365.468520925203,369.742110994861,290.815840500988,495.731351615306,324.789861031104,283.881542874631,384.470408124464,342.626752339608,288.786212858496,334.958330469612,361.859681181442,306.871949204395
"ENST00000005284.3",NA,143.023121369541,93.4829239277575,279.014347357659,39.813482212965,61.1626056080754,180.911403352512,199.845140190927,197.353620799706,172.037828474566,6.92259799921924,165.607073764355,31.7195850826148,145.721962945624,89.5181534518139,122.922975310831,126.335743113559
"ENST00000005756.4",NA,0.00258314423741261,0,0,0.0487705337091279,0.00696799428826858,0,6.70236700884391,5.77336328314117,37.7605970661849,10.930594093928,0,0,21.1044701711124,5.46118767146613,2.91835987237035,2.45962231817354
"ENST00000006015.3",NA,1.70999190244155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000006750.7",NA,0,0,0,0,0,0,0,0,0,2.03800531229049e-08,0,3.326754197946e-07,0,0,0,0
"ENST00000007510.8",NA,0,0,0,0,0,0,0,0.00163202521885709,0,0,32.763330556036,0,25.4765656950877,0.0105534118460126,0,0
"ENST00000007735.3",NA,0.427497975610388,0,1.08821173306249,1.04772321613066,1.17620395400145,0,0,1.24710964302208,0.474291330005382,0,2.16479834986085,0,0.436293302232408,0,0.438406272908855,0
"ENST00000008391.3",NA,0,0,29.2078604802584,1.04772321613066,1.17620395400145,11.2400576047241,0,17.7630247383122,17.8759202283278,0,24.2098750368671,0.991237033831714,20.0694919026908,3.76264685281585,13.0743645885038,17.2445445233371
